url_length,special_chars_count,digits_count,subdomains_count,hyphens_count,has_ip_address,at_symbol_count,double_slash_count,suspicious_words_count,suspicious_tld,is_shortened,parameters_count,shannon_entropy,relative_entropy
36,8,0,2,2,0,0,1,1,0,0,0,3.863826390090816,0.7473660428367686
66,9,0,2,0,0,0,1,0,0,0,0,4.3126261289266745,0.7134918808676911
27,6,0,2,0,0,0,1,0,0,0,0,3.856196298219379,0.8109963267195731
45,7,4,1,0,0,0,1,0,0,0,0,4.497300040726042,0.8189039221991727
58,10,0,2,2,0,0,1,0,0,0,0,4.222325453047948,0.7207816919446999
17,4,0,1,0,0,0,1,0,0,0,0,3.7345216647797512,0.9136527498406262
56,11,2,2,0,0,0,1,0,0,0,0,4.328890859209904,0.7454152393489555
26,6,0,2,0,0,0,1,0,0,0,0,3.8150724101159432,0.8116415992724848
120,18,13,4,0,0,0,1,2,0,0,1,4.7294217898259125,0.6847396414289425
67,10,0,2,0,0,0,1,0,0,0,0,3.983655705791029,0.6567090559857737
64,12,11,1,1,0,0,1,0,0,0,1,4.851813383509937,0.8086355639183228
99,11,8,2,0,0,0,1,0,0,0,1,5.033920541060412,0.7593377200154245
30,7,0,2,0,0,0,1,0,0,0,0,3.8150610122030697,0.7774905386350788
39,7,2,2,0,0,0,1,0,0,0,0,4.201692923824033,0.7949618117669958
84,18,28,2,4,0,0,1,0,0,0,0,4.969424048104096,0.7774057074193089
56,9,0,2,0,0,0,1,0,0,0,0,4.110577243331642,0.7078226315596402
31,6,0,2,0,0,0,1,0,0,0,0,4.082597923010944,0.8240686616417371
46,8,0,2,0,0,0,1,0,0,0,0,4.290321609248305,0.7767309651598341
41,7,3,2,1,0,0,1,0,0,0,0,4.113172736114331,0.767733609038022
43,9,0,3,0,0,0,1,0,0,0,0,3.896626673055183,0.7181047827934647
44,9,1,3,0,0,0,1,0,0,0,0,4.263313653112509,0.7809079682504851
21,5,0,2,0,0,0,1,0,0,0,0,3.6537567082870015,0.8318516984538619
109,23,0,1,1,0,1,1,0,0,0,1,4.535866932397395,0.6701748526251748
35,7,0,2,1,0,0,1,0,0,0,0,3.878584802350185,0.7561650993982966
174,30,20,1,3,0,0,1,0,0,0,2,5.1261422325512624,0.688725130777944
40,7,0,2,1,0,0,1,0,0,0,0,4.215311532225103,0.7920647286224409
20,6,0,2,0,0,0,1,0,0,0,0,3.546439344671016,0.8205687986494469
52,9,0,2,2,0,0,1,0,0,0,0,4.226801439620117,0.7414869112936561
47,8,0,2,0,0,0,1,0,0,0,0,4.177374895226562,0.7520583443300003
34,8,0,2,2,0,0,1,0,0,0,0,4.160704752887782,0.8178349174664854
60,12,1,3,1,0,0,1,0,0,0,0,4.225326379115501,0.7153215910680354
19,6,0,2,0,0,0,1,0,0,0,0,3.286629486786196,0.7737018761230902
24,6,0,2,0,0,0,1,0,0,0,0,3.772055208874201,0.8227014306618439
76,14,5,2,6,0,0,1,0,0,0,0,4.642489770439048,0.7430447553128398
27,6,0,2,0,0,0,1,0,0,0,0,3.736006946447656,0.7857193140211577
24,6,0,2,0,0,0,1,0,0,0,0,3.772055208874201,0.8227014306618439
44,8,0,2,2,0,0,1,0,0,0,0,4.170134892428194,0.7638404844548783
33,7,0,2,0,0,0,1,0,0,0,0,3.725916088924304,0.738625095653344
41,9,0,3,0,0,0,1,0,0,0,0,4.161953223919209,0.7768386047082143
31,6,0,2,0,0,0,1,0,0,0,0,3.7080933915774974,0.7484752640510388
68,9,10,4,0,0,0,1,2,0,0,0,4.421898415277084,0.7263943174015078
84,14,0,2,6,0,0,1,0,0,0,0,4.26882310420957,0.6678052452460815
74,12,0,2,0,0,0,1,0,0,0,0,4.430765406942712,0.7135516036674386
46,9,0,2,0,0,0,1,0,0,0,0,4.297336478740346,0.7780009553487462
32,6,0,2,0,0,0,1,0,0,0,0,3.840018266288633,0.7680036532577266
32,8,1,2,0,0,0,1,0,0,0,0,3.902518266288633,0.7805036532577266
76,14,0,2,1,0,0,2,0,0,0,1,4.3222437648122405,0.6917883979146884
35,7,0,2,1,0,0,1,0,0,0,0,3.971302302288372,0.7742412124986826
29,6,0,2,0,0,0,1,0,0,0,0,3.762310736133871,0.7744597477650427
21,6,0,2,0,0,0,1,0,0,0,0,3.617809684374455,0.8236676305797772
35,7,0,1,0,0,0,1,0,0,0,0,4.025591860285233,0.7848254516247967
24,6,0,2,0,0,0,1,0,0,0,0,3.7406015629507214,0.8158412554873401
69,11,0,3,1,0,0,1,1,0,0,0,4.533956298602891,0.7422342876227501
41,7,0,2,0,0,0,1,0,0,0,0,3.9817868349457255,0.7432101137821003
36,8,0,3,0,0,0,1,0,0,0,0,4.231746181697385,0.818531444946843
21,6,0,2,1,0,0,1,0,0,0,0,3.725650756112093,0.8482198342020312
53,23,0,2,6,0,0,1,0,0,0,0,4.273983661620528,0.7461667276150143
43,9,2,2,0,0,0,1,0,0,0,1,4.396853998737205,0.8102910929525023
32,6,5,2,0,0,0,1,0,0,0,0,4.218139062229566,0.8436278124459132
66,12,10,2,1,0,0,1,1,0,0,0,4.556806097125362,0.7538896384223565
57,9,2,4,0,0,0,1,0,0,0,0,4.269110577151281,0.731903150373839
77,9,0,2,1,0,0,1,1,0,0,0,4.264773840455666,0.6805359992336296
57,11,6,4,3,0,0,1,0,0,0,0,4.400455970449925,0.7544212148289687
154,15,24,4,2,0,0,1,0,0,0,1,5.569025483132766,0.7663670113255062
93,15,3,2,1,0,0,1,1,0,0,0,4.588027597510516,0.7016235161190549
49,8,7,3,0,0,0,1,1,0,0,0,4.491861884754925,0.8000167434231454
98,16,31,3,0,1,0,1,0,0,0,0,4.744234503927806,0.7172248844971673
90,19,13,2,4,0,0,1,0,0,0,0,4.759481951904842,0.7331468967767816
58,10,1,1,0,0,1,1,0,0,0,1,4.345073995785254,0.7417357617580713
28,7,0,3,0,0,0,1,0,0,0,0,3.842370993177109,0.7992692562696264
29,5,0,2,0,0,0,1,0,0,0,0,4.03039478823102,0.8296440007223991
20,6,0,2,0,0,0,1,0,0,0,0,3.546439344671016,0.8205687986494469
33,7,7,2,0,0,0,1,0,0,0,1,4.369707376737532,0.8662501924598374
21,6,3,2,0,0,0,1,0,0,0,0,3.6537567082870015,0.8318516984538619
47,5,0,2,0,0,0,1,0,0,0,0,4.091378214801744,0.7365762478650487
26,6,0,2,0,0,0,1,0,0,0,0,3.8441065448145375,0.8178184968479476
38,6,0,2,0,0,0,1,0,0,0,0,4.214132447255579,0.8030088899780456
30,6,0,2,0,0,0,1,0,0,0,0,3.8062389286533898,0.7756926417026354
51,9,0,2,1,0,0,1,0,0,0,0,4.196770813222841,0.7398547464644499
68,10,0,2,3,0,0,1,1,0,0,0,4.242728511894103,0.696961710081283
25,5,0,2,0,0,0,1,0,0,0,0,3.673269689515109,0.7909955733778441
90,16,1,2,7,0,0,1,0,0,0,0,4.453718482126734,0.686047329790126
55,9,5,1,4,0,0,1,0,0,0,0,4.447103750156402,0.7692141590416943
31,6,0,2,0,0,0,1,0,0,0,0,3.760017277849653,0.7589560530668661
33,6,0,2,0,0,0,1,0,0,0,0,4.248495255525411,0.842221118136133
49,9,0,2,3,0,0,1,0,0,0,0,3.879290202489548,0.6909155255022558
21,6,0,2,0,0,0,1,0,0,0,0,3.6537567082870015,0.8318516984538619
29,6,2,2,0,0,0,1,0,0,0,0,4.133168925863645,0.8507997314129276
19,6,0,1,1,0,0,1,0,0,0,0,3.6818808028034025,0.8667475589334347
59,9,0,1,1,0,0,1,0,0,0,0,4.262307094167309,0.7245564720486808
37,8,0,2,0,0,0,1,0,0,0,0,4.026360459931184,0.7728950001734148
39,8,2,1,0,0,0,1,0,0,0,1,4.31682689807206,0.8167452010873286
84,11,23,1,2,0,0,1,0,0,0,0,4.86638807153203,0.7612869871247093
45,8,0,2,1,0,0,1,0,0,0,0,4.027979696753515,0.733446366117386
35,5,4,2,0,0,0,1,0,0,0,0,4.147439360470672,0.8085807210811529
30,6,0,2,0,0,0,1,0,0,0,0,4.056564762130955,0.8267078067241659
136,23,5,1,2,0,0,1,1,0,0,1,4.647971578706942,0.6558018973524476
54,11,11,3,0,1,0,1,0,0,0,0,4.358886057992095,0.7574233304045359
30,6,0,2,0,0,0,1,0,0,0,0,4.0062389286533895,0.8164516511207366
41,8,0,2,0,0,0,1,0,0,0,0,4.161953223919209,0.7768386047082143
75,13,11,3,0,1,0,1,1,0,0,0,4.570448071229946,0.7337584056192988
64,12,0,2,1,0,0,1,0,0,0,1,4.649943312595188,0.7749905520991979
34,7,1,2,0,0,0,1,0,0,0,0,3.962031591059445,0.7787833964966517
54,12,6,1,0,0,0,1,1,0,0,0,4.646104113627779,0.807331874320939
29,5,1,2,0,0,0,1,0,0,0,0,3.948859340762045,0.8128601871276664
55,10,0,2,1,0,0,1,0,0,0,0,4.236019377893915,0.7327029605136585
103,13,5,2,5,0,0,1,0,0,0,0,4.414216125917666,0.6601683657949573
23,6,0,2,0,0,0,1,0,0,0,0,3.675310868912364,0.8124816029083346
105,14,22,2,5,0,0,1,0,0,0,1,4.918669152656362,0.7325721318522912
37,6,8,2,0,0,0,1,0,0,0,0,4.41189187902552,0.8469011179050763
183,29,0,2,12,0,1,1,1,0,0,1,4.6814899649812585,0.622894749087015
24,6,0,2,0,0,0,1,0,0,0,0,3.823934896284056,0.8340166131528011
52,10,2,1,0,0,0,1,0,0,0,0,4.187535209236148,0.7345986303319245
54,9,0,2,1,0,0,1,1,0,0,0,3.897837966283952,0.6773091506686473
73,15,8,2,5,0,0,1,0,0,0,0,4.521816087744977,0.7305241117469008
47,8,1,4,0,0,0,1,0,0,0,0,4.293222627951163,0.7729145653425802
62,11,0,2,2,0,0,1,1,0,0,0,4.1876956092147495,0.703318364211383
32,6,0,1,0,0,0,1,0,0,0,0,4.179229296672175,0.835845859334435
42,9,2,4,0,0,0,1,0,0,0,0,4.061976875613826,0.7532896447183954
92,12,28,1,2,0,0,1,0,0,0,0,4.82380329904674,0.7394431648752754
100,15,0,1,4,0,0,1,0,0,0,0,4.275015851058508,0.6434540015537968
61,13,0,2,5,0,0,1,0,0,0,0,4.498211468952162,0.7584573743406766
28,6,0,2,0,0,0,1,0,0,0,0,3.9407598325400897,0.8197355711055756
24,6,0,2,0,0,0,1,0,0,0,0,3.938721875540867,0.8590521459927658
47,10,10,4,1,0,0,1,0,0,0,0,4.410451883362375,0.7940195037172368
62,11,1,1,1,0,0,1,0,0,0,0,4.304249739927239,0.7228934881469452
155,18,29,1,2,0,0,1,1,0,0,0,4.734185435541636,0.6506465766459368
55,10,0,2,1,0,0,1,0,0,0,0,4.256842051125309,0.7363046518567318
120,19,10,2,2,0,0,1,0,0,0,1,5.314468304875446,0.7694444021242275
33,10,0,2,0,0,0,1,0,0,0,0,4.248495255525411,0.842221118136133
51,9,0,1,0,0,0,1,1,0,0,0,3.944210332414287,0.6953304970327642
30,7,1,2,0,0,0,1,0,0,0,0,3.555913095175825,0.7246774766811048
22,6,0,2,0,0,0,1,0,0,0,0,3.663532754804255,0.8215245950836552
74,11,1,2,0,0,0,1,0,0,0,0,4.047111899840506,0.6517662121826046
37,6,4,2,0,0,0,1,0,0,0,0,4.15487093296263,0.7975637060839688
35,9,1,2,1,0,0,1,0,0,0,1,4.229003731107054,0.8244824310018041
22,6,0,2,1,0,0,1,0,0,0,0,4.004886164091843,0.8980709889920112
53,11,9,4,3,0,0,1,0,0,0,0,4.329072049140225,0.755784247264019
92,21,0,1,2,0,1,1,0,0,0,1,4.497010564630755,0.6893489469285042
25,7,0,2,1,0,0,1,0,0,0,0,3.9132696895151087,0.8426767603466513
138,27,44,2,1,0,0,1,0,0,0,1,4.81977339085631,0.6780272643305779
37,7,0,2,0,0,0,1,0,0,0,0,4.046762824854521,0.7768114120292053
112,16,16,2,3,0,0,1,1,0,0,1,5.11719884184788,0.7517161805779836
50,9,0,2,0,0,0,1,0,0,0,0,3.989791701689972,0.7069265352505775
271,25,84,2,0,0,0,1,1,0,0,1,4.800034989733084,0.5939057749582174
37,6,0,2,1,0,0,1,1,0,0,0,4.226628285180294,0.8113381555667315
39,6,0,2,0,0,0,1,0,0,0,0,3.592091962008204,0.6796250906296112
63,13,3,1,0,0,1,1,0,0,0,1,4.780707257067311,0.7998131789464582
34,7,8,4,0,0,0,1,0,0,0,0,4.182907326480826,0.8221990915717033
58,10,0,2,3,0,0,1,1,0,0,0,4.214152220539396,0.7193864616571058
43,9,3,2,0,0,0,1,0,0,0,1,4.600456033671239,0.8478126743971975
55,8,9,2,0,0,0,1,0,0,0,0,4.343294551164645,0.7512583140267387
57,10,2,2,1,0,0,1,0,0,0,0,4.279463041463262,0.7336779934253694
49,9,2,2,0,0,0,1,0,0,0,0,4.474417946545265,0.7969099153422708
120,14,18,1,1,0,0,1,1,0,0,0,4.701170698621132,0.6806493650862504
15,5,0,1,0,0,0,1,0,0,0,0,3.323231428797621,0.85060775250094
41,7,0,2,0,0,0,1,0,0,0,0,4.09476084581766,0.7642969853186815
125,19,0,1,1,0,1,1,0,0,0,1,4.512684536636333,0.6478358146365202
83,18,4,2,4,0,0,1,0,0,0,1,4.674645648851641,0.7332732133178316
88,13,5,2,5,0,0,1,0,0,0,0,4.434974414594542,0.6865889564955499
118,20,6,1,2,0,0,1,0,0,0,1,4.699996232649807,0.6828766505747512
27,7,0,2,1,0,0,1,0,0,0,0,4.078418520441602,0.8577318640211627
42,9,0,4,1,0,0,1,0,0,0,0,4.121267946939375,0.7642851159929694
48,8,0,2,1,0,0,1,0,0,0,0,4.1700427723692055,0.746655464890006
35,7,0,1,1,0,0,1,1,0,0,0,4.011585431837431,0.7820947720343879
23,6,0,2,0,0,0,1,0,0,0,0,3.936180434129755,0.8701506627668139
45,10,0,2,4,0,0,1,0,0,0,0,4.275651852925218,0.7785444690395542
88,16,15,3,2,1,0,1,0,0,0,0,4.527543058261796,0.7009197287882957
35,8,3,3,0,0,0,1,0,0,0,0,4.050013373778756,0.7895866460086599
28,5,1,2,0,0,0,1,0,0,0,0,3.923251796980337,0.8160936441325077
39,7,0,2,0,0,0,1,0,0,0,0,4.04106055186274,0.7645701092418716
57,8,0,2,0,0,0,1,0,0,0,0,4.338880970374014,0.7438646982606157
34,7,0,2,1,0,0,1,0,0,0,0,4.17512313511346,0.8206690182109213
63,12,7,2,3,0,0,1,0,0,0,0,4.635954630420267,0.7755960386251654
52,8,0,2,1,0,0,1,0,0,0,0,4.1738228338092815,0.7321931360008068
22,6,1,2,0,0,0,1,0,0,0,0,3.5383105956150063,0.7934442992302762
57,10,0,2,0,0,0,1,0,0,0,0,4.318788917256002,0.7404200845152478
28,6,0,2,0,0,0,1,0,0,0,0,3.842370993177109,0.7992692562696264
36,7,0,2,1,0,0,1,0,0,0,0,4.030493056757482,0.7796037767729803
17,5,0,1,0,0,0,1,0,0,0,0,3.572469458770135,0.8740065897889192
68,9,8,4,0,0,0,1,2,0,0,0,4.539545474100613,0.745720440926455
34,7,0,3,0,0,0,1,0,0,0,0,4.17512313511346,0.8206690182109213
76,14,2,4,4,0,0,1,1,0,0,1,4.673601980657472,0.7480243601740486
29,6,0,2,0,0,0,1,0,0,0,0,3.9523029776623857,0.8135690488757453
25,5,4,1,0,0,0,1,0,0,0,0,4.293660689688186,0.9245895036849696
88,16,1,2,0,0,1,1,1,0,0,1,4.657414261987697,0.7210253992858647
15,4,0,1,0,0,0,1,0,0,0,0,3.456564762130954,0.8847354891422486
36,6,0,2,0,0,0,1,0,0,0,0,4.461320140211008,0.8629371101063136
59,12,1,2,5,0,0,1,0,0,0,0,4.263561906390139,0.7247697796065762
46,10,0,2,0,0,0,1,0,0,0,1,4.221946673862943,0.7643521893030008
83,12,34,1,4,0,0,1,0,0,0,0,4.712540191354371,0.7392174185122964
25,6,0,2,0,0,0,1,0,0,0,0,3.753269689515109,0.8082226357007798
32,6,0,2,0,0,0,1,0,0,0,0,4.077819531114783,0.8155639062229566
44,6,0,2,0,0,0,1,0,0,0,0,4.021154061474928,0.7365517772486778
43,6,2,2,0,0,0,1,0,0,0,0,4.016283580676733,0.7401562146772227
46,9,1,2,0,0,0,1,0,0,0,0,3.9690016298759927,0.7185583616969617
22,6,0,2,0,0,0,1,0,0,0,0,3.5383105956150063,0.7934442992302762
93,19,6,2,9,0,0,1,2,0,0,0,4.5958964138100775,0.7028268538153646
25,6,0,2,0,0,0,1,0,0,0,0,3.7834651896016473,0.8147248827240675
39,9,0,2,3,0,0,1,0,0,0,0,4.265544846790009,0.807042618548002
69,9,11,4,0,0,0,1,2,0,0,0,4.605295842098582,0.7539129743498747
129,19,5,2,1,0,0,1,0,0,0,1,5.269993098167768,0.7516505892875425
26,5,0,2,0,0,0,1,0,0,0,0,3.921029621737615,0.834183577890514
64,11,3,1,0,0,0,1,1,0,0,0,4.201915524693378,0.7003192541155631
23,6,0,2,0,0,0,1,0,0,0,0,3.8492239123906247,0.8509276428139875
57,12,0,2,0,0,0,1,0,0,0,0,4.23141260161835,0.7254401491100773
59,10,0,2,0,0,0,1,0,0,0,1,4.293683626279563,0.729890219455921
65,10,10,4,0,0,1,1,0,0,0,0,4.543704213975305,0.7544713898320373
62,14,0,1,1,0,0,1,0,0,0,0,4.350294142705842,0.7306265893714177
30,7,0,2,0,0,0,1,0,0,0,0,3.9735572622751856,0.8097912893821942
30,5,2,2,0,0,0,1,0,0,0,0,3.961406329721843,0.8073149895102922
28,5,0,2,0,0,0,1,0,0,0,0,4.012188403968661,0.8345937566538978
51,9,0,2,2,0,0,1,0,0,0,0,3.917331714435673,0.6905920269149235
67,11,0,2,2,0,0,1,0,0,0,0,4.163104774243331,0.6862913886581292
24,5,3,1,0,0,0,1,0,0,0,0,4.0220552088742005,0.8772275036582268
128,19,19,4,1,0,0,1,2,0,0,1,4.739181379898587,0.6770259114140839
68,11,0,1,5,0,0,1,0,0,0,0,4.165736475731593,0.6843140704701153
44,6,0,2,0,0,0,1,0,0,0,0,3.904741346897145,0.7152285475226429
45,7,1,1,0,0,0,1,0,0,0,0,4.266977196801592,0.7769649191187044
74,13,0,2,2,0,0,1,1,0,0,0,4.22723305574514,0.6807737826237732
92,15,11,2,1,0,0,1,0,0,0,0,4.870158326291201,0.746548949653087
34,5,0,2,0,0,0,1,0,0,0,0,4.035273502696888,0.7931799461959597
63,10,0,2,2,0,0,1,0,0,0,0,4.442862613969782,0.7432917097461822
267,22,39,12,0,0,1,1,0,0,0,0,5.093764231946959,0.631926110985376
49,8,0,2,0,0,0,1,0,0,0,0,3.864738293873281,0.6883237782846291
64,6,19,1,0,0,0,1,0,0,0,0,4.52555425036562,0.7542590417276034
29,6,0,2,0,0,0,1,0,0,0,0,3.9952378913808864,0.8224070648666608
91,14,0,1,6,0,0,1,0,0,0,0,4.141345216068396,0.6363669176785751
117,20,6,2,3,0,0,1,0,0,0,0,4.866504332515724,0.7083327495910308
152,26,19,1,4,0,0,2,1,0,0,1,5.022289024569214,0.6929276010630325
77,7,16,1,0,0,0,1,0,0,0,0,4.593175872634925,0.7329395764173586
76,13,1,2,1,0,0,1,0,0,0,0,4.408919376695454,0.7056610959728389
37,7,0,2,1,0,0,1,0,0,0,0,3.925405392539033,0.7535157946586415
33,8,5,2,0,0,0,1,0,0,0,0,4.017900089633386,0.7965079640019054
109,17,11,2,11,0,0,1,0,0,0,0,4.576798968879437,0.6762225656480307
20,5,1,1,0,0,0,1,0,0,0,0,3.884183719779189,0.8987154886667355
25,6,1,2,0,0,0,1,0,0,0,0,3.319079570624175,0.7147248827240675
64,12,6,2,3,0,0,1,0,0,0,0,4.327569336880353,0.7212615561467256
43,8,0,4,0,0,0,1,0,0,0,0,4.007806185872076,0.7385939254805315
71,13,12,1,0,0,0,1,0,0,0,1,4.820118556210203,0.783791343374527
15,4,0,1,0,0,0,1,0,0,0,0,3.323231428797621,0.85060775250094
44,8,0,2,0,0,0,1,0,0,0,0,3.988316710610012,0.7305369842887631
43,9,6,2,0,0,0,1,0,0,0,0,4.23128619690549,0.7797787959459394
80,15,7,2,6,0,0,1,0,0,0,0,4.529749859046178,0.7165139797634608
26,7,0,2,0,0,0,1,0,0,0,0,3.979097891134805,0.8465373730414397
43,7,0,2,0,0,0,1,0,0,0,0,3.961294557965098,0.7300223518457079
28,6,0,2,0,0,0,1,0,0,0,0,3.913799564605681,0.8141274418179486
105,15,10,3,0,0,0,1,0,0,0,0,4.721182189718254,0.7031590038368661
65,8,21,1,0,0,0,1,0,0,0,0,4.63407810598957,0.7694777618803793
28,6,0,2,0,0,0,1,0,0,0,0,3.9407598325400897,0.8197355711055756
51,9,4,2,1,0,0,1,0,0,0,1,4.583998381102339,0.8081196498408448
56,11,2,4,1,0,0,1,0,0,0,0,4.22290749432188,0.727165387857104
43,9,6,2,0,0,0,1,0,0,0,0,4.277797824812466,0.7883503695807628
32,6,0,2,0,0,0,1,0,0,0,0,3.840018266288633,0.7680036532577266
26,7,0,2,0,0,0,1,0,0,0,0,3.777362795064169,0.8036190274892033
32,5,0,2,0,0,0,1,0,0,0,0,3.851409765557392,0.7702819531114783
180,24,43,1,2,0,0,1,1,0,0,1,5.474159277698632,0.7306816093845289
39,7,0,2,0,0,0,1,0,0,0,0,4.150410872541982,0.7852592292276691
47,9,2,2,0,0,0,1,0,0,0,0,4.197685925915566,0.7557149661307065
38,6,0,2,0,0,0,1,1,0,0,0,3.879085081048756,0.7391651411174652
32,6,6,1,0,0,0,1,0,0,0,0,4.0,0.8
79,15,11,2,1,0,0,1,1,0,0,0,4.819497444807719,0.7645407791508926
45,9,0,2,0,0,0,1,0,0,0,0,4.222532752357147,0.7688721235422626
35,8,2,4,0,0,0,1,0,0,0,0,3.976010789042101,0.7751591744707895
31,7,0,2,1,0,0,1,0,0,0,0,3.953565664946428,0.7980236182117887
45,8,0,2,0,0,0,1,0,0,0,0,4.146756984930102,0.7550742731449736
33,7,0,2,0,0,0,1,0,0,0,0,4.086526226193702,0.8101123999235466
84,12,6,2,0,0,0,1,0,0,0,1,5.206022893115135,0.8144187074571244
36,5,0,1,0,0,0,1,0,0,0,0,4.117861029749889,0.7965030495802324
45,9,0,1,3,0,0,1,0,0,0,0,4.216651363324028,0.7678011937613749
55,11,0,4,0,0,0,1,0,0,0,0,4.17854193318973,0.7227611046956016
33,10,0,1,0,0,0,1,0,0,0,0,3.858957286668643,0.7649991644902293
27,7,0,3,0,0,0,1,0,0,0,0,3.8282375018429535,0.8051163145502624
49,9,0,2,2,0,0,1,0,0,0,0,4.219515395613161,0.7515108550151788
47,10,0,3,0,0,0,1,0,0,0,1,4.351837255656769,0.7834670345299086
462,19,195,2,2,0,0,1,0,0,0,1,4.50548871310408,0.5089941764077978
154,13,73,5,0,0,0,1,0,0,0,1,4.485288755706636,0.6172313897743473
59,9,1,1,0,0,0,1,1,0,0,0,4.0978934740034045,0.6966075350174358
50,12,11,3,1,1,0,1,0,0,0,0,4.353269689515108,0.771328953668621
86,14,2,2,1,0,0,1,0,0,0,1,5.09820662204437,0.7933390261137331
29,6,1,2,0,0,0,1,0,0,0,0,4.2541956501507805,0.8757126992504968
35,8,2,2,1,0,0,1,0,0,0,0,3.793429088311724,0.7395632246806914
35,6,0,2,0,0,0,1,0,0,0,0,4.264578373902383,0.8314180285654024
77,12,3,2,0,0,0,1,0,0,0,0,4.50201288550955,0.7183925695050621
25,6,0,2,0,0,0,1,0,0,0,0,3.943465189601647,0.8491790073699389
68,11,0,1,0,0,0,1,2,0,0,0,4.089969459498448,0.6718676673939887
45,7,3,2,0,0,0,1,0,0,0,0,4.068761984833947,0.7408723273303122
66,11,12,1,1,0,0,1,0,0,0,1,4.714478399497585,0.779975346809115
35,6,0,2,0,0,0,1,0,0,0,0,4.243010159554856,0.8272131105922128
60,8,1,2,0,0,0,1,1,0,0,0,4.272638721469998,0.7233312776516453
56,10,0,1,0,0,0,1,0,0,0,0,4.509657878074441,0.7765424945780005
35,8,1,1,3,0,0,1,0,0,0,0,3.921721231045241,0.7645749353446757
32,6,0,2,0,0,0,1,0,0,0,0,4.015319531114783,0.8030639062229566
97,14,4,2,1,0,0,1,0,0,0,0,4.493789714291883,0.6808862210372308
61,10,8,2,0,0,0,1,0,0,0,0,4.512647280775707,0.760891441304343
93,13,1,1,0,0,0,1,0,0,0,0,4.316574774953134,0.6601116289790353
33,6,0,1,1,0,0,1,0,0,0,0,3.98319563424773,0.789628157514844
61,11,0,2,4,0,0,1,0,0,0,0,4.120841796679148,0.6948279045472822
32,6,0,2,0,0,0,1,0,0,0,0,3.851409765557392,0.7702819531114783
34,5,0,1,0,0,0,1,0,0,0,0,3.858802914461594,0.7584925993313439
128,19,22,4,1,0,0,1,2,0,0,1,4.746118896491217,0.678016985213031
45,10,0,2,0,0,0,1,0,0,0,0,4.354936219469005,0.7929811928836014
126,18,19,4,1,0,0,1,2,0,0,1,4.787164147923511,0.6861075090021889
22,6,1,2,0,0,0,1,0,0,0,0,3.629219686524097,0.8138301014318738
66,16,17,2,5,0,0,1,0,0,0,0,4.40079318125156,0.7280784631758354
58,9,0,2,0,0,0,1,0,0,0,0,4.366541452644505,0.7454004129198123
132,12,13,2,2,0,0,1,0,0,0,1,5.626230365469217,0.7986819405813723
46,10,5,2,0,0,0,1,0,0,0,0,4.553362162946346,0.824352510059787
30,6,0,2,0,0,0,1,0,0,0,0,4.123231428797621,0.8402941431968662
50,8,0,1,0,0,0,1,1,0,0,0,4.334177320667444,0.7679460948207547
23,6,0,2,0,0,0,1,0,0,0,0,3.468576629687865,0.766779954244568
46,7,0,1,0,0,0,1,0,0,0,0,4.143476228766491,0.7501456961522535
72,10,14,2,2,0,0,1,0,0,0,0,4.539949356493823,0.7358192126213109
70,11,0,2,3,0,0,1,0,0,0,0,4.131218961759712,0.6740134123907441
87,12,8,2,0,0,0,1,0,0,0,0,4.664697627829117,0.7240010145727093
96,19,13,2,11,0,0,1,0,0,0,0,4.95036073774586,0.7517674910379092
59,11,4,2,4,0,0,1,0,0,0,0,4.522662863641036,0.7688147701111429
31,7,0,2,1,0,0,1,0,0,0,0,3.937751955408587,0.7948316353861009
25,6,0,2,0,0,0,1,0,0,0,0,3.6430741894285696,0.7844933263545564
67,12,0,2,1,0,0,1,0,0,0,0,4.139601691100084,0.6824168852663527
59,9,0,4,0,0,0,1,0,0,0,0,4.05683331355012,0.689627651976982
44,10,0,2,0,0,0,1,0,0,0,0,4.146376220664176,0.7594886263451602
73,15,0,2,9,0,0,1,0,0,0,0,4.380888004282037,0.7077564093471999
57,12,6,2,0,0,0,1,0,0,0,1,4.493161453171754,0.7703147911687764
23,5,1,1,0,0,0,1,0,0,0,0,3.725104217943957,0.8234891561407869
75,13,4,9,0,0,0,1,0,0,0,0,4.331779610831411,0.6954415959226701
50,7,0,2,0,0,0,1,0,0,0,0,4.139849000253967,0.7335142606493681
21,5,0,2,0,0,0,1,0,0,0,0,3.594465636961452,0.8183528854996652
135,21,0,2,14,0,0,1,0,0,0,0,4.241521206659104,0.5993544905178398
80,14,0,1,3,0,0,1,0,0,0,0,4.250629933136665,0.6723629040599517
41,7,0,1,1,0,0,1,0,0,0,0,4.168408407004341,0.7780434801960431
38,8,0,3,1,0,0,1,0,0,0,0,4.411758105264182,0.8406667382433556
52,9,1,1,0,0,0,1,0,0,0,0,4.296714363147035,0.7537513903485659
31,7,0,2,1,0,0,1,0,0,0,0,3.925992988421481,0.7924580986406045
30,7,0,2,0,0,0,1,0,0,0,0,3.831401845392172,0.78082071950435
77,9,10,1,0,0,0,1,0,0,0,1,4.802265034584404,0.766304229990878
126,26,14,2,0,0,0,1,0,0,0,0,4.557193515527183,0.6531475826529862
23,6,0,1,0,0,0,1,0,0,0,0,3.729446194905256,0.8244490141030472
51,10,0,2,1,0,0,1,0,0,0,0,4.061857391237816,0.7160706657843974
