status,url_length,special_chars_count,digits_count,subdomains_count,hyphens_count,has_ip_address,at_symbol_count,double_slash_count,suspicious_words_count,suspicious_tld,is_shortened,parameters_count,shannon_entropy,relative_entropy
1,73,13,0,2,1,0,0,1,0,0,0,0,4.339227518745759,0.7010259301324844
0,23,6,0,2,0,0,0,1,0,0,0,0,3.936180434129755,0.8701506627668139
1,67,10,0,2,3,0,0,1,2,0,0,0,4.297380332785863,0.7084268295207122
0,28,6,0,2,0,0,0,1,0,0,0,0,3.815410725242699,0.7936611269819993
1,26,6,0,2,0,0,0,1,0,0,0,0,3.7483286603655745,0.7974421299137405
0,24,6,0,2,0,0,0,1,0,0,0,0,3.4906015629507223,0.7613151824909572
0,43,6,0,2,0,0,0,1,0,0,0,0,4.196175150293235,0.7733082221351371
1,49,11,1,2,3,0,0,1,0,0,0,1,4.2948928142569,0.7649358441484537
0,69,8,0,2,1,0,0,1,0,0,0,0,4.153309015900131,0.6799201747144545
0,30,5,0,2,0,0,0,1,0,0,0,0,4.106890595608519,0.8369639623275951
1,37,8,4,2,0,0,0,1,0,0,0,0,4.391489514102183,0.8429847060492858
1,47,9,1,2,2,0,0,1,0,0,0,0,4.346206138497399,0.782453257037148
0,31,6,0,1,0,0,0,1,0,0,0,0,3.8890495359141695,0.7850010964968145
0,26,6,0,2,0,0,0,1,0,0,0,0,3.6612262562697895,0.778911437187352
0,32,5,0,1,0,0,0,1,0,0,0,0,4.030639062229566,0.8061278124459132
0,56,9,0,2,0,0,0,1,0,0,0,0,4.110577243331642,0.7078226315596402
0,70,11,6,2,0,0,0,1,0,0,0,0,4.374854446223899,0.7137628388392593
1,50,10,1,3,3,0,0,1,0,0,0,0,4.383981820580905,0.7767706463753627
1,86,9,36,3,0,0,0,1,0,0,0,0,4.648729621671654,0.7233952846823154
0,35,5,0,1,0,0,0,1,0,0,0,0,4.014438730983427,0.7826510484450616
1,48,8,0,2,0,0,0,1,0,0,0,0,4.145512835516972,0.7422633249519015
0,26,5,0,1,0,0,0,1,0,0,0,0,3.7192945256669794,0.7912652323382777
0,105,15,10,3,0,0,0,1,0,0,0,0,4.721182189718254,0.7031590038368661
0,123,19,8,2,9,0,0,1,0,0,0,0,4.426510673364331,0.6375947317013252
1,141,20,5,2,2,0,0,1,0,0,0,1,5.304797342736344,0.7430155034817423
0,30,6,0,2,0,0,0,1,0,0,0,0,3.8980685120588388,0.7944070559770504
0,20,4,0,1,0,0,0,1,0,0,0,0,3.408694969562842,0.78869775126411
1,39,7,9,2,0,0,0,1,0,0,0,0,4.304257026388136,0.8143669768456492
0,28,6,0,2,0,0,0,1,0,0,0,0,3.994680368408909,0.8309518296808298
0,32,6,0,2,0,0,0,1,0,0,0,0,4.015319531114783,0.8030639062229566
1,72,12,7,1,1,0,0,1,0,0,0,0,4.537981169687208,0.7355002157443383
1,29,5,0,1,0,0,0,1,0,0,0,0,3.8312762533752496,0.7886560810381761
1,45,7,0,1,0,0,0,1,2,0,0,0,4.116868585642403,0.7496319572702693
0,29,6,0,2,0,0,0,1,0,0,0,0,3.857306856898128,0.794014398320394
0,37,7,0,2,1,0,0,1,0,0,0,0,4.046762824854521,0.7768114120292053
1,52,9,2,4,0,0,0,1,0,0,0,0,4.126430652141779,0.7238793595184977
1,76,13,4,8,0,0,0,1,0,0,0,0,4.304206797484486,0.6889015258616845
1,30,5,0,1,0,0,0,1,0,0,0,0,3.6729055953200564,0.7485199687572346
0,46,7,0,2,0,0,0,1,1,0,0,0,4.216193141113152,0.7633105547933196
1,64,12,11,1,1,0,0,1,0,0,0,1,4.851813383509937,0.8086355639183228
0,58,9,0,2,2,0,0,1,0,0,0,0,4.057918443508468,0.692716218588568
1,42,8,4,2,0,0,0,1,0,0,0,0,3.9035239700887407,0.7239047081314406
1,153,18,2,4,9,0,0,1,2,0,0,0,4.387850670712839,0.6046046822660712
0,85,16,8,2,6,0,0,1,0,0,0,0,4.51291611877255,0.7041099792068594
1,111,15,4,2,1,0,0,1,0,0,0,1,5.340739457727424,0.7860483612988525
0,35,6,0,2,0,0,0,1,0,0,0,0,3.9788640881880974,0.7757154508814634
0,62,10,6,1,3,0,0,1,0,0,0,0,4.352579778997394,0.7310104591957238
1,39,8,0,2,0,0,0,1,0,0,0,0,3.8972236166207708,0.7373561093822862
1,76,14,0,1,3,0,0,1,1,0,0,0,4.1571374305143065,0.6653626216964661
0,24,6,0,2,0,0,0,1,0,0,0,0,3.542481250360578,0.7726303649819145
0,33,6,0,2,0,0,0,1,0,0,0,0,4.081532376606413,0.809122419864668
1,29,6,0,2,0,0,0,1,0,0,0,0,4.004364184708142,0.8242856834401812
0,33,6,0,1,0,0,0,1,0,0,0,0,4.0407754684868245,0.8010427759757858
0,21,5,0,1,1,0,0,1,0,0,0,0,3.7849418274376427,0.8617186471562278
1,39,6,8,2,0,0,0,1,0,0,0,0,4.406821128952238,0.8337721419243025
0,103,15,3,1,1,0,0,1,0,0,0,0,4.196338811666067,0.627583710583185
0,83,18,1,2,6,0,0,1,0,0,0,0,4.368502160487579,0.6852510023713841
1,33,7,0,2,0,0,0,1,0,0,0,0,3.8212266049160206,0.7575194393022575
1,50,8,1,2,0,0,0,1,0,0,0,0,4.1512723801129106,0.7355382987316353
1,31,5,0,1,0,0,0,1,0,0,0,0,4.106949132758152,0.8289839310863802
0,27,6,0,2,0,0,0,1,0,0,0,0,3.782122224145305,0.79541781428571
1,85,11,22,2,1,0,0,1,2,0,0,0,4.763654801440383,0.7432304955189644
0,26,6,0,2,0,0,0,1,0,0,0,0,3.8441065448145384,0.8178184968479476
1,126,18,25,4,1,0,0,1,2,0,0,1,4.870309364366002,0.6980240749640121
0,30,6,0,2,0,0,0,1,0,0,0,0,4.056564762130955,0.8267078067241659
0,55,11,0,2,3,0,0,1,0,0,0,0,4.306930914801008,0.744968507101463
0,29,7,0,2,0,0,0,1,0,0,0,0,3.745406425938248,0.7709800490563452
1,32,6,2,1,0,0,0,1,0,0,0,0,3.890319531114783,0.7780639062229566
0,78,14,8,2,6,0,0,1,0,0,0,0,4.595781065761981,0.7311832887910054
0,29,6,0,2,0,0,0,1,0,0,0,0,3.857306856898128,0.794014398320394
1,437,33,189,2,2,0,0,1,0,0,0,1,5.013629551469677,0.5715824625797705
0,49,10,0,2,4,0,0,1,0,0,0,0,4.507267752146016,0.8027605837673153
1,45,7,0,4,0,0,0,1,0,0,0,0,4.013423651596768,0.7307958864156484
0,58,8,5,2,0,0,0,1,0,0,0,1,4.743684607488078,0.8097814949269517
1,37,7,8,2,0,0,0,1,0,0,0,0,4.378240189894803,0.8404413827334851
1,70,14,0,4,2,0,0,1,0,0,0,0,4.114489267807004,0.671283942417428
0,55,9,0,2,2,0,0,1,0,0,0,0,4.357019778476707,0.7536323623461945
0,46,8,0,2,2,0,0,1,0,0,0,0,4.1699823363507,0.7549444306998299
1,44,8,0,2,0,0,0,1,0,0,0,0,4.001727857559624,0.7329934940294163
0,32,7,0,2,0,0,0,1,0,0,0,0,3.7806390622295662,0.7561278124459132
1,74,13,6,2,2,0,0,1,0,0,0,0,4.487830522166009,0.7227416421238297
0,28,5,0,2,0,0,0,1,0,0,0,0,3.8693312611115185,0.8048773855572535
1,28,6,0,1,1,0,0,1,1,0,0,0,4.182005814760214,0.8699182570381692
1,27,6,0,1,0,0,0,1,0,0,0,0,3.7639657428240807,0.7915993261904684
0,109,20,9,2,10,0,0,1,0,0,0,0,4.5189919867360375,0.6676815774938251
1,254,12,46,2,1,0,0,1,0,0,0,1,5.786374346706748,0.7243212836135529
0,39,8,0,1,2,0,0,1,0,0,0,0,4.131054782742918,0.7815970500788455
0,37,7,0,2,0,0,0,1,0,0,0,0,4.003259028248121,0.7684604789172151
0,30,7,0,2,1,0,0,1,0,0,0,0,4.0062389286533895,0.8164516511207366
0,24,6,0,2,0,0,0,1,0,0,0,0,3.938721875540867,0.8590521459927658
0,37,8,0,2,0,0,0,1,0,0,0,0,3.9492049741940667,0.7580843318898334
1,47,8,0,2,0,0,0,1,0,0,0,0,4.118760267520956,0.7415058751426719
1,68,11,0,1,0,0,0,1,2,0,0,0,4.089969459498448,0.6718676673939887
1,55,9,0,4,0,0,0,1,0,0,0,0,4.222294150581852,0.7303289121942026
0,22,6,0,2,0,0,0,1,0,0,0,0,3.572623663895164,0.8011387928820575
0,22,6,0,2,0,0,0,1,0,0,0,0,3.6635327548042547,0.8215245950836552
1,36,9,2,3,0,0,0,1,0,0,0,0,3.9403510429286897,0.7621679312232587
1,70,9,10,2,0,0,0,1,0,0,0,0,4.900153016697713,0.7994659413100667
0,32,5,0,2,0,0,0,1,0,0,0,0,3.9261085007312415,0.7852217001462483
1,34,7,4,1,1,0,0,1,0,0,0,0,4.359377914716119,0.856886438436319
0,22,5,0,2,0,0,0,1,0,0,0,0,3.6069367321753214,0.8088332865338388
0,29,6,0,2,0,0,0,1,0,0,0,0,3.689901581992151,0.7595545527438303
1,57,13,8,1,3,0,0,1,0,0,0,1,5.126492426331577,0.8788940669003307
1,26,6,0,2,0,0,0,1,0,0,0,0,3.95006375643621,0.8403604754659769
0,41,7,0,2,0,0,0,1,0,0,0,0,3.9787879799112345,0.7426503702589565
1,99,11,27,3,1,0,0,1,0,0,0,0,4.627304293911881,0.6980020172540233
0,24,6,1,2,0,0,0,1,0,0,0,0,3.720175521464345,0.8113862481708866
1,97,12,2,1,1,0,0,1,0,0,0,1,4.985013843072754,0.7553151022250142
1,107,20,4,1,6,0,0,1,1,0,0,0,4.8874704315808515,0.7249861849712876
1,58,11,0,1,1,0,0,1,1,0,0,0,4.343352177335084,0.741441834814368
1,76,10,10,4,1,0,0,1,2,0,0,0,4.569956626136605,0.7314356026543983
1,140,17,14,2,4,0,0,1,0,0,0,1,5.449350585815834,0.7643616578081908
0,57,10,0,2,3,0,0,1,0,0,0,0,4.190382839729976,0.7184059410607677
0,30,5,0,2,0,0,0,1,0,0,0,0,4.173557262275185,0.8505502988002954
1,40,8,0,2,0,0,0,1,1,0,0,0,4.165311532225102,0.7826696373869854
0,52,6,0,2,0,0,0,1,0,0,0,0,4.058934978981645,0.7120389267628744
0,33,5,0,2,0,0,0,1,0,0,0,0,4.028946391954607,0.7986977814626048
1,21,5,0,1,0,0,0,1,0,0,0,0,3.9754180179138334,0.9050844088127903
1,142,19,4,2,2,0,0,1,0,0,0,1,5.253926325215372,0.7348408604386208
0,38,6,0,2,0,0,0,1,0,0,0,0,4.020843553362251,0.7661774182402634
0,30,6,0,2,0,0,0,1,0,0,0,0,3.831401845392172,0.78082071950435
0,37,8,4,2,0,0,0,1,0,0,0,0,4.1885226220933465,0.8040234412555598
0,80,14,2,3,3,0,0,1,0,0,0,0,4.726641733102592,0.7476582558610715
0,28,6,0,2,0,0,0,1,0,0,0,0,3.655045546825804,0.7603028289122872
0,35,8,0,2,0,0,0,1,0,0,0,0,3.8617250747563867,0.7528781433972139
1,26,5,0,2,0,0,0,1,0,0,0,0,3.873140679513133,0.8239953944234104
0,33,10,0,2,0,0,0,1,0,0,0,0,4.248495255525411,0.842221118136133
1,55,9,5,2,0,0,0,1,0,0,0,0,4.542469431935248,0.785709531498065
1,47,8,0,2,2,0,0,1,0,0,0,0,4.214296969556553,0.7587054743545457
1,64,13,0,3,1,0,0,1,0,0,0,0,4.292837797403416,0.7154729662339027
1,43,7,2,2,0,0,0,1,0,0,0,0,4.1405853938847885,0.7630636507916037
0,42,6,0,1,0,0,0,1,0,0,0,0,4.050304851907325,0.7511250793207437
1,160,22,16,2,1,0,0,1,0,0,0,1,5.526262980767413,0.7547551559030199
0,103,17,6,1,9,0,0,1,0,0,0,0,4.315752369047908,0.645442612544888
1,56,10,12,4,1,0,0,1,0,0,0,0,4.496924958035208,0.7743499438883792
1,20,6,0,2,0,0,0,1,0,0,0,0,3.5464393446710156,0.8205687986494469
1,46,8,0,2,0,0,0,1,1,0,0,0,4.4521660318147465,0.8060316996956288
0,34,10,0,2,0,0,0,1,0,0,0,0,4.256149238118269,0.8365956412710114
1,83,20,6,2,0,0,0,1,0,0,0,1,4.647360558411997,0.7289932256042686
1,37,7,0,2,0,0,0,1,0,0,0,0,4.087567554701195,0.7846442357407865
1,84,15,0,1,1,0,0,1,0,0,0,0,4.324912554206267,0.676579754752888
0,16,5,0,2,0,0,0,1,0,0,0,0,3.5,0.875
0,21,6,0,2,0,0,0,1,0,0,0,0,3.7849418274376427,0.8617186471562278
0,84,14,8,2,0,0,0,1,0,0,0,0,4.844540417203226,0.7578691884010492
1,41,6,0,2,0,0,0,1,1,0,0,0,4.073913212347579,0.7604057242628651
0,32,6,0,2,0,0,0,1,0,0,0,0,3.85845859334435,0.77169171866887
0,22,6,0,2,0,0,0,1,0,0,0,0,3.6635327548042547,0.8215245950836552
0,36,7,0,3,0,0,0,1,0,0,0,0,3.8956388075276673,0.7535194043319501
1,82,12,6,2,0,0,0,1,0,0,0,1,5.0551863031611175,0.7951466695811632
0,36,8,7,2,0,0,0,1,0,0,0,0,4.0067499186387785,0.7750112269560913
1,55,11,0,1,2,0,0,1,0,0,0,0,4.217432214779142,0.729487944663444
1,90,17,1,2,1,0,0,1,0,0,0,1,5.158085318359589,0.794547449213821
0,33,7,0,3,0,0,0,1,0,0,0,0,4.020926316000352,0.7971078827028159
1,169,23,37,1,1,0,0,1,1,0,0,1,5.510917662515065,0.744630109159495
0,126,26,14,2,0,0,0,1,0,0,0,0,4.557193515527183,0.6531475826529862
0,46,7,0,2,0,0,0,1,0,0,0,0,3.9638096525384383,0.7176183926373477
0,65,11,4,2,1,0,0,1,0,0,0,0,4.872690029133061,0.8090987100774143
0,46,8,0,2,2,0,0,1,0,0,0,0,4.134990152123812,0.7486093548003885
0,83,14,4,2,5,0,0,1,0,0,0,0,4.38988092567815,0.6886045134234804
0,74,12,0,2,4,0,0,1,1,0,0,0,4.281503494001944,0.6895137529659625
1,164,18,56,1,5,0,1,1,0,0,0,0,4.917579332502386,0.668371671639669
0,40,7,0,2,0,0,0,1,0,0,0,0,3.9061983328100953,0.7339817944106908
1,35,5,1,2,0,0,0,1,0,0,0,0,4.014438730983427,0.7826510484450616
1,135,19,6,2,1,0,0,1,0,0,0,1,5.362503632026648,0.7577565867706657
1,263,33,44,2,1,0,0,1,0,0,0,1,5.600662297045375,0.6966934614598502
1,50,9,1,2,0,0,0,1,0,0,0,0,3.974693951646702,0.7042514582224592
1,127,18,24,4,1,0,0,1,2,0,0,1,4.866714653103528,0.6963706149620691
0,34,7,0,2,2,0,0,1,0,0,0,0,4.205109900073869,0.8265632656769213
0,24,6,0,2,0,0,0,1,0,0,0,0,3.7406015629507223,0.8158412554873401
0,22,6,0,2,0,0,0,1,0,0,0,0,3.6635327548042547,0.8215245950836552
1,84,15,0,1,5,0,0,1,1,0,0,0,4.174565048455188,0.6530597234704423
1,68,13,3,2,0,0,0,1,2,0,0,0,4.165870333891538,0.6843360596244537
1,49,9,0,2,1,0,0,1,0,0,0,0,4.408191160875131,0.7851146868248887
0,27,6,0,2,1,0,0,1,0,0,0,0,4.0043444463675275,0.8421533515872995
1,51,10,0,2,0,0,0,1,0,0,0,0,4.155090479515532,0.7325068606493811
0,31,5,0,2,0,0,0,1,0,0,0,0,3.937751955408587,0.7948316353861009
1,19,5,0,1,0,0,0,1,0,0,0,0,3.747413039531641,0.8821744315721146
0,82,13,6,3,3,0,0,1,0,0,0,0,4.555544463241767,0.7165563820685461
0,61,9,0,2,1,0,0,1,0,0,0,0,4.2372910269703,0.7144627701066806
1,34,7,0,2,1,0,0,1,0,0,0,0,4.101881223476018,0.8062724685116135
0,60,10,2,2,1,0,0,1,0,0,0,0,4.223395080763611,0.7149946342164347
1,33,6,0,1,0,0,0,1,0,0,0,0,4.271370634378849,0.8467559301100134
0,43,7,0,2,0,0,0,1,0,0,0,0,4.2397635917101475,0.7813410851426306
1,80,18,0,1,0,0,0,2,1,0,0,1,4.288374308244839,0.6783332938748403
0,26,6,0,2,0,0,0,1,0,0,0,0,3.8150724101159432,0.8116415992724848
1,59,9,10,2,1,0,0,1,0,0,0,0,4.509868160214537,0.7666397777957604
0,47,10,1,2,0,0,0,1,0,0,0,1,4.527681138773586,0.8151244420918935
1,36,5,0,2,0,0,0,1,0,0,0,0,4.127986806877675,0.79846164223389
0,77,13,0,2,4,0,0,1,0,0,0,0,4.116175145969983,0.6568238951878446
0,49,8,0,2,1,0,0,1,0,0,0,0,4.359408313414659,0.7764262863883814
1,31,7,0,3,0,0,0,1,1,0,0,0,3.655336229532346,0.737826279081561
1,45,7,8,2,0,0,0,1,0,0,0,1,4.563532262755956,0.8309640084520586
0,35,5,0,2,0,0,0,1,0,0,0,0,4.185867302411999,0.8160725950554251
0,30,5,0,1,0,0,0,1,0,0,0,0,3.8159220638351665,0.7776660166929893
0,50,8,0,2,1,0,0,1,0,0,0,0,4.094177320667444,0.7254219779882208
1,42,7,0,2,0,0,0,1,0,0,0,0,4.082943173738499,0.7571778242302515
0,41,8,0,1,2,0,0,1,0,0,0,0,4.259514199528965,0.7950485960485991
0,30,6,0,2,0,0,0,1,0,0,0,0,4.0980685120588385,0.8351660653951516
0,86,13,0,1,6,0,0,1,0,0,0,0,4.2436776814840185,0.6603645886794377
1,113,16,1,2,7,0,0,1,2,0,0,0,4.283954407220543,0.6281293248796939
0,27,6,0,2,0,0,0,1,0,0,0,0,3.8282375018429544,0.8051163145502624
0,42,9,0,2,1,0,0,1,0,0,0,0,3.9963843160385055,0.7411255686018378
0,30,5,0,2,0,0,0,1,0,0,0,0,3.9898980954642878,0.8131214702514654
0,557,68,195,2,24,0,0,1,1,0,0,1,5.064722792229451,0.5552490469504294
1,93,10,23,3,1,0,0,1,1,0,0,0,4.755699242287503,0.7272646803146949
0,37,7,0,2,0,0,0,1,0,0,0,0,3.990009704040741,0.7659171556014145
0,91,15,6,2,7,0,0,1,0,0,0,0,4.5114786740146515,0.6932423230055869
1,188,26,38,2,9,0,0,1,2,0,0,1,5.028151779980584,0.665575834595418
0,34,6,0,2,0,0,0,1,0,0,0,0,3.929107606389923,0.772311804330402
1,34,7,0,2,0,0,0,1,1,0,0,0,3.962031591059445,0.7787833964966517
0,23,5,0,2,0,0,0,1,0,0,0,0,3.795088586397732,0.8389602316192749
1,24,5,2,1,0,0,0,1,0,0,0,0,3.9072682296173893,0.852191970818262
0,29,6,0,2,0,0,0,1,0,0,0,0,3.9093680639438846,0.8047310328848298
0,34,6,0,2,0,0,0,1,0,0,0,0,4.219528282299547,0.8293973664213573
0,48,10,0,2,1,0,0,1,0,0,0,0,4.02467389677155,0.7206268432871064
1,86,8,26,2,0,0,0,1,0,0,0,0,4.743214470730639,0.7380982035108388
1,54,11,9,4,3,0,0,1,0,0,0,0,4.307869622766845,0.7485584420455418
1,94,12,22,3,0,0,0,1,1,0,0,0,4.952700262473756,0.7556080746706362
1,26,6,1,1,0,0,0,1,0,0,0,0,3.8441065448145384,0.8178184968479476
1,59,8,0,2,1,0,0,1,1,0,0,0,4.280888922853063,0.7277152271405386
1,34,5,2,1,0,0,0,1,0,0,0,0,3.973512753576009,0.7810401525408378
1,57,11,9,4,3,0,0,1,0,0,0,0,4.435543689748171,0.7604367095859482
0,48,8,0,2,0,0,0,1,0,0,0,0,4.207067386399956,0.7532848046619328
1,48,10,0,2,0,0,0,1,0,0,0,0,3.962581188618506,0.7095090053168377
0,47,12,0,2,0,0,0,1,0,0,0,0,4.489927149181728,0.8083275412590885
0,29,6,0,3,0,0,0,1,0,0,0,0,4.0472990984266435,0.8331236994310968
1,76,10,9,4,1,0,0,1,2,0,0,0,4.453446718606693,0.7127878338896008
1,55,7,0,1,1,0,0,1,0,0,0,0,4.264524768702468,0.7376335291378298
0,128,19,6,1,11,0,0,1,0,0,0,0,4.426839865180905,0.6324056950258435
0,40,8,0,2,0,0,0,1,0,0,0,0,4.125070520364182,0.7751082778301777
0,29,7,0,2,1,0,0,1,0,0,0,0,3.8312762533752496,0.7886560810381761
1,173,30,25,2,1,0,0,2,0,0,0,2,5.47553592237802,0.7364908849138985
1,74,8,0,2,0,0,0,1,1,0,0,0,4.262290577086376,0.6864196131465193
0,35,6,0,1,0,0,0,1,0,0,0,0,3.8185886460613316,0.744468307450835
0,50,10,2,2,1,0,0,1,0,0,0,0,4.412180011265247,0.7817669095217253
1,44,7,5,2,0,0,0,1,0,0,0,1,4.325924732707134,0.7923763927987264
0,40,9,1,2,1,0,0,1,0,0,0,0,4.2439427079182686,0.7974445787787537
1,33,5,3,2,0,0,0,1,0,0,0,0,4.081532376606413,0.809122419864668
0,31,5,0,2,0,0,0,1,0,0,0,0,4.0667842134731025,0.8208766788160492
1,74,8,25,2,0,0,0,1,0,0,0,0,4.687220893816867,0.7548524190167748
1,59,14,5,2,1,0,0,1,1,0,0,1,4.856722286429964,0.8256020713269061
0,74,13,15,2,3,0,0,1,0,0,0,0,4.616690070183439,0.7434937986229353
0,26,6,0,2,0,0,0,1,0,0,0,0,3.921029621737615,0.834183577890514
1,35,6,4,2,0,0,0,1,1,0,0,0,4.204582217613529,0.8197212366179406
0,93,16,10,2,1,0,0,1,0,0,0,0,4.773879344985185,0.73004487012547
0,26,6,0,2,0,0,0,1,0,0,0,0,3.690260390968384,0.7850883347628148
0,40,7,0,2,1,0,0,1,0,0,0,0,4.177567157116929,0.78497249166711
1,86,14,2,2,1,0,0,1,0,0,0,1,5.09820662204437,0.7933390261137331
1,32,7,2,2,0,0,0,1,0,0,0,0,4.155639062229566,0.8311278124459133
1,53,9,4,2,0,0,0,1,0,0,0,0,4.352564737778651,0.7598856814275662
1,78,14,0,2,1,0,0,1,2,0,0,0,4.57675614966757,0.7281564473205712
1,34,7,1,2,1,0,0,1,0,0,0,0,4.182907326480826,0.8221990915717033
1,58,10,0,2,0,0,0,1,0,0,0,0,4.206697589768652,0.7181139019173347
1,89,16,0,2,1,0,0,1,1,0,0,1,4.495554533037237,0.6942155017592113
1,40,8,3,3,1,0,0,1,0,0,0,0,4.256198332810095,0.7997474330588784
1,56,9,0,2,0,0,0,1,0,0,0,0,4.186494994012813,0.7208953215708566
1,81,14,0,1,1,0,0,1,1,0,0,0,4.156064660228985,0.6555462129763292
1,127,18,18,4,1,0,0,1,2,0,0,1,4.7874499576820595,0.6850287532278436
1,107,17,0,2,0,0,0,1,0,0,0,0,4.3113366312253305,0.6395249935840577
0,26,7,0,2,1,0,0,1,0,0,0,0,3.8150724101159432,0.8116415992724848
1,46,9,0,4,0,0,0,1,1,0,0,0,3.9345710010613426,0.7123249512475878
1,80,12,22,1,2,0,0,1,0,0,0,0,4.870513920656679,0.7704158996359886
0,25,6,0,2,0,0,0,1,0,0,0,0,3.863465189601647,0.8319519450470032
0,25,6,0,2,0,0,0,1,0,0,0,0,3.7034651896016473,0.7974978204011318
0,25,5,0,2,0,0,0,1,0,0,0,0,3.863465189601647,0.8319519450470032
1,441,16,212,2,3,0,0,1,0,0,0,1,4.597832102629823,0.523394789136283
0,19,5,0,2,0,0,0,1,0,0,0,0,3.5766176449086657,0.8419676733158938
1,124,19,19,5,0,0,0,1,2,0,0,1,4.961924086574766,0.7135151015457493
0,59,8,2,1,2,0,0,1,0,0,0,0,4.166081399195002,0.7081989106320066
1,42,8,0,1,1,0,0,1,0,0,0,0,3.9284140071748546,0.7285205412018327
0,34,7,0,2,1,0,0,1,0,0,0,0,3.929107606389923,0.772311804330402
1,44,9,0,1,1,0,0,1,0,0,0,0,4.189561096343497,0.76739876767414
0,66,12,7,2,3,0,0,1,0,0,0,0,4.588134514230352,0.7590726917584475
1,26,6,0,2,0,0,0,1,0,0,0,0,3.6133373140453076,0.7687232537202484
0,18,4,0,1,0,0,0,1,0,0,0,0,3.614369445886757,0.8667708519065936
1,123,26,20,2,8,0,1,2,0,0,0,2,4.926885722624299,0.7096687689791943
1,41,8,0,1,2,0,0,1,0,0,0,0,4.02269698136929,0.7508460912561967
0,60,10,0,3,0,0,0,1,0,0,0,0,4.3022126799836204,0.7283379656941849
0,63,13,5,2,3,0,0,1,0,0,0,0,4.1151174254498954,0.6884598811026309
0,72,14,0,2,6,0,0,1,0,0,0,0,4.306661419242019,0.6980087145686977
0,21,5,0,1,0,0,0,1,0,0,0,0,3.7489948035250964,0.853534579282143
0,26,6,0,2,1,0,0,1,0,0,0,0,3.873140679513133,0.8239953944234104
0,92,14,0,2,7,0,0,1,0,0,0,0,4.372733449439207,0.6702984472124467
1,46,9,9,4,0,0,0,1,0,0,0,0,4.118579554250694,0.7456383375467261
1,62,11,4,2,3,0,0,1,0,0,0,0,4.417095908029652,0.7418458642897265
0,33,6,0,2,0,0,0,1,0,0,0,0,3.7118435602361175,0.7358353594917342
1,39,7,0,2,0,0,0,1,0,0,0,0,4.028490680178816,0.7621918850001923
1,28,6,1,1,0,0,0,1,0,0,0,0,3.7803946541231945,0.7863772730358635
0,56,12,0,2,5,0,0,1,1,0,0,0,4.226935395914427,0.7278589741191126
1,196,28,14,3,20,0,0,1,0,0,0,0,4.522420335722037,0.5939057992100709
0,26,6,0,2,0,0,0,1,0,0,0,0,3.997952698660692,0.8505486589330804
1,42,8,6,2,2,0,0,1,0,0,0,0,4.272804327334621,0.7923873897491676
1,63,13,6,3,1,0,0,1,0,0,0,0,4.4830106300488435,0.7500084800150829
0,24,6,0,2,0,0,0,1,0,0,0,0,3.7406015629507223,0.8158412554873401
0,60,10,0,2,0,0,0,1,0,0,0,0,4.311080496244278,0.729839232074038
0,58,14,5,3,2,0,0,1,0,0,0,0,4.5790015215519855,0.7816688933201749
0,60,14,0,2,8,0,0,1,0,0,0,0,4.243716429911505,0.7184349127892259
0,64,11,0,2,0,0,0,1,0,0,0,0,4.091732087977215,0.6819553479962025
0,45,10,0,2,3,0,0,1,0,0,0,0,4.127762474435138,0.7516156026084915
0,27,6,0,2,0,0,0,1,0,0,0,0,3.782122224145305,0.79541781428571
1,263,13,33,2,0,0,0,1,0,0,0,1,5.876611497126786,0.7310201166294037
1,53,12,0,2,2,0,0,1,0,0,0,0,3.9540852004434854,0.690317756995635
0,49,11,2,2,3,0,0,1,0,0,0,0,4.198708252579409,0.7478050280692752
0,46,9,8,2,1,0,0,1,0,0,0,0,4.075101293381128,0.73776692029542
0,44,9,0,2,0,0,0,1,0,0,0,1,4.220128777433188,0.7729978269215054
0,80,13,0,1,7,0,0,1,0,0,0,0,4.208260359254521,0.6656609021949813
1,125,11,0,2,1,0,0,1,0,0,0,1,4.979825411130903,0.7148980226240922
1,46,8,0,1,1,0,0,1,0,0,0,0,4.300978674371633,0.7786603479038154
0,50,7,0,2,0,0,0,1,0,0,0,0,4.130044500340505,0.7317770619001822
0,34,6,0,2,0,0,0,1,0,0,0,0,4.2339466645252255,0.8322314671657934
1,159,27,12,1,1,0,0,1,0,0,0,1,5.264510063086634,0.7198952991969401
1,42,7,0,2,0,0,0,1,1,0,0,0,4.320423374953668,0.8012182956260898
0,27,6,0,2,0,0,0,1,0,0,0,0,3.7080481500712312,0.7798393018518469
0,45,9,0,2,0,0,0,1,0,0,0,0,4.222532752357147,0.7688721235422626
1,50,9,1,3,3,0,0,1,0,0,0,0,4.368367439558377,0.7740040306967392
1,61,12,0,1,1,0,0,1,0,0,0,0,4.304501936316363,0.7257954097972595
0,41,9,1,2,3,0,0,1,0,0,0,0,4.305858944160431,0.8036989543823153
0,32,6,0,2,0,0,0,1,0,0,0,0,3.8195488277869583,0.7639097655573917
1,127,18,22,4,1,0,0,1,2,0,0,1,4.866566964964456,0.6963494824964205
0,57,12,2,2,0,0,0,1,0,0,0,0,4.411947585047356,0.7563913556287308
0,61,9,0,2,0,0,0,1,0,0,0,0,4.182455322577735,0.7052167520702288
1,122,19,19,5,0,0,0,1,2,0,0,1,4.799750765726155,0.6925310442386396
